"Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths"
2021-12-24,"CR","Costa Rica","Americas",163,569023,0,7343
2021-12-25,"CR","Costa Rica","Americas",237,569260,2,7345
2021-12-26,"CR","Costa Rica","Americas",263,569523,4,7349
2021-12-27,"CR","Costa Rica","Americas",385,569908,2,7351
2021-12-28,"CR","Costa Rica","Americas",110,570018,1,7352
2021-12-29,"CR","Costa Rica","Americas",117,570135,0,7352
2021-12-30,"CR","Costa Rica","Americas",421,570556,1,7353
2021-12-31,"CR","Costa Rica","Americas",404,570960,1,7354
2022-01-01,"CR","Costa Rica","Americas",521,571481,3,7357
2022-01-02,"CR","Costa Rica","Americas",1067,572548,0,7357
2022-01-03,"CR","Costa Rica","Americas",745,573293,1,7358
2022-01-04,"CR","Costa Rica","Americas",550,573843,3,7361
2022-01-05,"CR","Costa Rica","Americas",528,574371,2,7363
2022-01-06,"CR","Costa Rica","Americas",1500,575871,3,7366
2022-01-07,"CR","Costa Rica","Americas",2542,578413,3,7369
2022-01-08,"CR","Costa Rica","Americas",2981,581394,1,7370
2022-01-09,"CR","Costa Rica","Americas",3153,584547,2,7372
2022-01-10,"CR","Costa Rica","Americas",3374,587921,7,7379
2022-01-11,"CR","Costa Rica","Americas",1867,589788,2,7381
2022-01-12,"CR","Costa Rica","Americas",2200,591988,1,7382
2022-01-13,"CR","Costa Rica","Americas",4400,596388,4,7386
2022-01-14,"CR","Costa Rica","Americas",4682,601070,8,7394
2022-01-15,"CR","Costa Rica","Americas",4749,605819,7,7401
2022-01-16,"CR","Costa Rica","Americas",4063,609882,5,7406
2022-01-17,"CR","Costa Rica","Americas",4711,614593,7,7413
2022-01-18,"CR","Costa Rica","Americas",3169,617762,2,7415
2022-01-19,"CR","Costa Rica","Americas",2825,620587,6,7421
2022-01-20,"CR","Costa Rica","Americas",5365,625952,4,7425
2022-01-21,"CR","Costa Rica","Americas",5359,631311,9,7434
2022-01-22,"CR","Costa Rica","Americas",6016,637327,7,7441
2022-01-23,"CR","Costa Rica","Americas",6169,643496,10,7451
2022-01-24,"CR","Costa Rica","Americas",5394,648890,11,7462
2022-01-25,"CR","Costa Rica","Americas",4239,653129,8,7470
2022-01-26,"CR","Costa Rica","Americas",3219,656348,13,7483
2022-01-27,"CR","Costa Rica","Americas",5336,661684,9,7492
2022-01-28,"CR","Costa Rica","Americas",6525,668209,13,7505
2022-01-29,"CR","Costa Rica","Americas",6969,675178,16,7521
2022-01-30,"CR","Costa Rica","Americas",7302,682480,12,7533
2022-01-31,"CR","Costa Rica","Americas",6021,688501,14,7547
2022-02-01,"CR","Costa Rica","Americas",3424,691925,8,7555
2022-02-02,"CR","Costa Rica","Americas",2940,694865,20,7575
2022-02-03,"CR","Costa Rica","Americas",6606,701471,18,7593
2022-02-04,"CR","Costa Rica","Americas",7089,708560,12,7605
2022-02-05,"CR","Costa Rica","Americas",7189,715749,16,7621
2022-02-06,"CR","Costa Rica","Americas",6222,721971,20,7641
2022-02-07,"CR","Costa Rica","Americas",5566,727537,17,7658
2022-02-08,"CR","Costa Rica","Americas",3425,730962,18,7676
2022-02-09,"CR","Costa Rica","Americas",2746,733708,18,7694
2022-02-10,"CR","Costa Rica","Americas",6136,739844,18,7712
2022-02-11,"CR","Costa Rica","Americas",6105,745949,18,7730
2022-02-12,"CR","Costa Rica","Americas",5656,751605,22,7752
2022-02-13,"CR","Costa Rica","Americas",5488,757093,20,7772
2022-02-14,"CR","Costa Rica","Americas",4635,761728,12,7784
2022-02-15,"CR","Costa Rica","Americas",2707,764435,14,7798
2022-02-16,"CR","Costa Rica","Americas",2085,766520,8,7806
2022-02-17,"CR","Costa Rica","Americas",4507,771027,23,7829
2022-02-18,"CR","Costa Rica","Americas",4291,775318,18,7847
2022-02-19,"CR","Costa Rica","Americas",4005,779323,27,7874
2022-02-20,"CR","Costa Rica","Americas",4114,783437,20,7894
2022-02-21,"CR","Costa Rica","Americas",3053,786490,12,7906
2022-02-22,"CR","Costa Rica","Americas",2179,788669,13,7919
2022-02-23,"CR","Costa Rica","Americas",1775,790444,17,7936
2022-02-24,"CR","Costa Rica","Americas",3391,793835,18,7954
2022-02-25,"CR","Costa Rica","Americas",3195,797030,15,7969
2022-02-26,"CR","Costa Rica","Americas",2796,799826,15,7984
2022-02-27,"CR","Costa Rica","Americas",2646,802472,15,7999
2022-02-28,"CR","Costa Rica","Americas",2155,804627,14,8013
2022-03-01,"CR","Costa Rica","Americas",1037,805664,18,8031
2022-03-02,"CR","Costa Rica","Americas",1264,806928,6,8037
2022-03-03,"CR","Costa Rica","Americas",2203,809131,10,8047
2022-03-04,"CR","Costa Rica","Americas",1909,811040,10,8057
2022-03-05,"CR","Costa Rica","Americas",1772,812812,16,8073
2022-03-06,"CR","Costa Rica","Americas",1771,814583,9,8082
2021-12-06,"CI","Côte d’Ivoire","Africa",7,61824,1,706
2021-12-07,"CI","Côte d’Ivoire","Africa",2,61826,0,706
2021-12-08,"CI","Côte d’Ivoire","Africa",18,61844,0,706
2021-12-09,"CI","Côte d’Ivoire","Africa",13,61857,0,706
2021-12-10,"CI","Côte d’Ivoire","Africa",6,61863,0,706
2021-12-11,"CI","Côte d’Ivoire","Africa",19,61882,0,706
2021-12-12,"CI","Côte d’Ivoire","Africa",14,61896,0,706
2021-12-13,"CI","Côte d’Ivoire","Africa",9,61905,0,706
2021-12-14,"CI","Côte d’Ivoire","Africa",2,61907,0,706
2021-12-15,"CI","Côte d’Ivoire","Africa",0,61907,0,706
2021-12-16,"CI","Côte d’Ivoire","Africa",36,61943,0,706
2021-12-17,"CI","Côte d’Ivoire","Africa",55,61998,0,706
2021-12-18,"CI","Côte d’Ivoire","Africa",0,61998,0,706
2021-12-19,"CI","Côte d’Ivoire","Africa",0,61998,0,706
2021-12-20,"CI","Côte d’Ivoire","Africa",79,62077,0,706
2021-12-21,"CI","Côte d’Ivoire","Africa",89,62166,0,706
2021-12-22,"CI","Côte d’Ivoire","Africa",170,62336,0,706
2021-12-23,"CI","Côte d’Ivoire","Africa",247,62583,0,706
2021-12-24,"CI","Côte d’Ivoire","Africa",0,62583,1,707
2021-12-25,"CI","Côte d’Ivoire","Africa",809,63392,0,707
2021-12-26,"CI","Côte d’Ivoire","Africa",455,63847,0,707
2021-12-27,"CI","Côte d’Ivoire","Africa",0,63847,0,707
2021-12-28,"CI","Côte d’Ivoire","Africa",1098,64945,0,707
2021-12-29,"CI","Côte d’Ivoire","Africa",121,65066,0,707
2021-12-30,"CI","Côte d’Ivoire","Africa",1502,66568,1,708
2021-12-31,"CI","Côte d’Ivoire","Africa",1578,68146,4,712
2022-01-01,"CI","Côte d’Ivoire","Africa",0,68146,0,712
2022-01-02,"CI","Côte d’Ivoire","Africa",3669,71815,6,718
2022-01-03,"CI","Côte d’Ivoire","Africa",537,72352,2,720
2022-01-04,"CI","Côte d’Ivoire","Africa",0,72352,0,720
2022-01-05,"CI","Côte d’Ivoire","Africa",1434,73786,3,723
2022-01-06,"CI","Côte d’Ivoire","Africa",1278,75064,4,727
2022-01-07,"CI","Côte d’Ivoire","Africa",651,75715,3,730
2022-01-08,"CI","Côte d’Ivoire","Africa",606,76321,2,732
2022-01-09,"CI","Côte d’Ivoire","Africa",411,76732,1,733
2022-01-10,"CI","Côte d’Ivoire","Africa",717,77449,2,735
2022-01-11,"CI","Côte d’Ivoire","Africa",228,77677,3,738
2022-01-12,"CI","Côte d’Ivoire","Africa",180,77857,4,742
2022-01-13,"CI","Côte d’Ivoire","Africa",401,78258,3,745
2022-01-14,"CI","Côte d’Ivoire","Africa",237,78495,2,747
2022-01-15,"CI","Côte d’Ivoire","Africa",204,78699,1,748
2022-01-16,"CI","Côte d’Ivoire","Africa",389,79088,5,753
2022-01-17,"CI","Côte d’Ivoire","Africa",0,79088,0,753
2022-01-18,"CI","Côte d’Ivoire","Africa",185,79273,8,761
2022-01-19,"CI","Côte d’Ivoire","Africa",162,79435,2,763
2022-01-20,"CI","Côte d’Ivoire","Africa",123,79558,1,764
2022-01-21,"CI","Côte d’Ivoire","Africa",0,79558,0,764
2022-01-22,"CI","Côte d’Ivoire","Africa",256,79814,7,771
2022-01-23,"CI","Côte d’Ivoire","Africa",300,80114,7,778
2022-01-24,"CI","Côte d’Ivoire","Africa",62,80176,1,779
2022-01-25,"CI","Côte d’Ivoire","Africa",73,80249,0,779
2022-01-26,"CI","Côte d’Ivoire","Africa",114,80363,3,782
2022-01-27,"CI","Côte d’Ivoire","Africa",33,80396,0,782
2022-01-28,"CI","Côte d’Ivoire","Africa",91,80487,0,782
2022-01-29,"CI","Côte d’Ivoire","Africa",79,80566,0,782
2022-01-30,"CI","Côte d’Ivoire","Africa",57,80623,2,784
2022-01-31,"CI","Côte d’Ivoire","Africa",72,80695,1,785
2022-02-01,"CI","Côte d’Ivoire","Africa",23,80718,0,785
2022-02-02,"CI","Côte d’Ivoire","Africa",65,80783,0,785
2022-02-03,"CI","Côte d’Ivoire","Africa",0,80783,0,785
2022-02-04,"CI","Côte d’Ivoire","Africa",38,80821,1,786
2022-02-05,"CI","Côte d’Ivoire","Africa",0,80821,0,786
2022-02-06,"CI","Côte d’Ivoire","Africa",80,80901,0,786
2022-02-07,"CI","Côte d’Ivoire","Africa",19,80920,0,786
2022-02-08,"CI","Côte d’Ivoire","Africa",18,80938,1,787
2022-02-09,"CI","Côte d’Ivoire","Africa",38,80976,0,787
2022-02-10,"CI","Côte d’Ivoire","Africa",29,81005,0,787
2022-02-11,"CI","Côte d’Ivoire","Africa",35,81040,2,789
2022-02-12,"CI","Côte d’Ivoire","Africa",69,81109,0,789
2022-02-13,"CI","Côte d’Ivoire","Africa",9,81118,0,789
2022-02-14,"CI","Côte d’Ivoire","Africa",0,81118,0,789
2022-02-15,"CI","Côte d’Ivoire","Africa",95,81213,2,791
2022-02-16,"CI","Côte d’Ivoire","Africa",24,81237,0,791
2022-02-17,"CI","Côte d’Ivoire","Africa",16,81253,0,791
2022-02-18,"CI","Côte d’Ivoire","Africa",0,81253,0,791
2022-02-19,"CI","Côte d’Ivoire","Africa",69,81322,0,791
2022-02-20,"CI","Côte d’Ivoire","Africa",24,81346,0,791
2022-02-21,"CI","Côte d’Ivoire","Africa",21,81367,0,791
2022-02-22,"CI","Côte d’Ivoire","Africa",7,81374,0,791
2022-02-23,"CI","Côte d’Ivoire","Africa",23,81397,0,791
2022-02-24,"CI","Côte d’Ivoire","Africa",13,81410,0,791
2022-02-25,"CI","Côte d’Ivoire","Africa",0,81410,0,791
2022-02-26,"CI","Côte d’Ivoire","Africa",20,81430,1,792
2022-02-27,"CI","Côte d’Ivoire","Africa",37,81467,0,792
2022-02-28,"CI","Côte d’Ivoire","Africa",0,81467,0,792
2022-03-01,"CI","Côte d’Ivoire","Africa",16,81483,1,793
2022-03-02,"CI","Côte d’Ivoire","Africa",17,81500,1,794
2022-03-03,"CI","Côte d’Ivoire","Africa",18,81518,0,794
2022-03-04,"CI","Côte d’Ivoire","Africa",5,81523,0,794
2022-03-05,"CI","Côte d’Ivoire","Africa",11,81534,1,795
2022-03-06,"CI","Côte d’Ivoire","Africa",12,81546,0,795
2021-12-06,"HR","Croatia","Europe",2796,631037,68,11218
2021-12-07,"HR","Croatia","Europe",728,631765,51,11269
2021-12-08,"HR","Croatia","Europe",3262,635027,60,11329
2021-12-09,"HR","Croatia","Europe",4751,639778,54,11383
2021-12-10,"HR","Croatia","Europe",4428,644206,62,11445
2021-12-11,"HR","Croatia","Europe",3797,648003,71,11516
2021-12-12,"HR","Croatia","Europe",3860,651863,58,11574
2021-12-13,"HR","Croatia","Europe",2339,654202,45,11619
2021-12-14,"HR","Croatia","Europe",453,654655,47,11666
2021-12-15,"HR","Croatia","Europe",3071,657726,56,11722
2021-12-16,"HR","Croatia","Europe",4671,662397,57,11779
2021-12-17,"HR","Croatia","Europe",3765,666162,46,11825
2021-12-18,"HR","Croatia","Europe",3778,669940,54,11879
2021-12-19,"HR","Croatia","Europe",3487,673427,51,11930
2021-12-20,"HR","Croatia","Europe",1936,675363,51,11981
2021-12-21,"HR","Croatia","Europe",2803,678166,47,12028
2021-12-22,"HR","Croatia","Europe",367,678533,62,12090
2021-12-23,"HR","Croatia","Europe",4226,682759,36,12126
2021-12-24,"HR","Croatia","Europe",3831,686590,53,12179
2021-12-25,"HR","Croatia","Europe",3241,689831,53,12232
2021-12-26,"HR","Croatia","Europe",3271,693102,47,12279
2021-12-27,"HR","Croatia","Europe",151,693253,46,12325
2021-12-28,"HR","Croatia","Europe",560,693813,50,12375
2021-12-29,"HR","Croatia","Europe",4139,697952,50,12425
2021-12-30,"HR","Croatia","Europe",5768,703720,41,12466
2021-12-31,"HR","Croatia","Europe",5958,709678,27,12493
2022-01-01,"HR","Croatia","Europe",5567,715245,45,12538
2022-01-02,"HR","Croatia","Europe",5293,720538,33,12571
2022-01-03,"HR","Croatia","Europe",413,720951,38,12609
2022-01-04,"HR","Croatia","Europe",1103,722054,44,12653
2022-01-05,"HR","Croatia","Europe",5845,727899,46,12699
2022-01-06,"HR","Croatia","Europe",8587,736486,32,12731
2022-01-07,"HR","Croatia","Europe",9058,745544,33,12764
2022-01-08,"HR","Croatia","Europe",3911,749455,41,12805
2022-01-09,"HR","Croatia","Europe",8817,758272,36,12841
2022-01-10,"HR","Croatia","Europe",7333,765605,37,12878
2022-01-11,"HR","Croatia","Europe",1578,767183,40,12918
2022-01-12,"HR","Croatia","Europe",7956,775139,38,12956
2022-01-13,"HR","Croatia","Europe",9894,785033,27,12983
2022-01-14,"HR","Croatia","Europe",9157,794190,23,13006
2022-01-15,"HR","Croatia","Europe",8555,802745,32,13038
2022-01-16,"HR","Croatia","Europe",8958,811703,35,13073
2022-01-17,"HR","Croatia","Europe",5732,817435,45,13118
2022-01-18,"HR","Croatia","Europe",1397,818832,39,13157
2022-01-19,"HR","Croatia","Europe",7548,826380,55,13212
2022-01-20,"HR","Croatia","Europe",10427,836807,45,13257
2022-01-21,"HR","Croatia","Europe",11343,848150,43,13300
2022-01-22,"HR","Croatia","Europe",11114,859264,35,13335
2022-01-23,"HR","Croatia","Europe",10701,869965,36,13371
2022-01-24,"HR","Croatia","Europe",7095,877060,36,13407
2022-01-25,"HR","Croatia","Europe",1831,878891,44,13451
2022-01-26,"HR","Croatia","Europe",8471,887362,51,13502
2022-01-27,"HR","Croatia","Europe",11812,899174,64,13566
2022-01-28,"HR","Croatia","Europe",10500,909674,59,13625
2022-01-29,"HR","Croatia","Europe",9924,919598,65,13690
2022-01-30,"HR","Croatia","Europe",9904,929502,41,13731
2022-01-31,"HR","Croatia","Europe",6220,935722,46,13777
2022-02-01,"HR","Croatia","Europe",1445,937167,50,13827
2022-02-02,"HR","Croatia","Europe",7385,944552,66,13893
2022-02-03,"HR","Croatia","Europe",10003,954555,54,13947
2022-02-04,"HR","Croatia","Europe",8815,963370,42,13989
2022-02-05,"HR","Croatia","Europe",8094,971464,46,14035
2022-02-06,"HR","Croatia","Europe",7536,979000,43,14078
2022-02-07,"HR","Croatia","Europe",4780,983780,59,14137
2022-02-08,"HR","Croatia","Europe",1270,985050,57,14194
2022-02-09,"HR","Croatia","Europe",5545,990595,50,14244
2022-02-10,"HR","Croatia","Europe",7868,998463,37,14281
2022-02-11,"HR","Croatia","Europe",6341,1004804,48,14329
2022-02-12,"HR","Croatia","Europe",5169,1009973,44,14373
2022-02-13,"HR","Croatia","Europe",2730,1012703,51,14424
2022-02-14,"HR","Croatia","Europe",5212,1017915,49,14473
2022-02-15,"HR","Croatia","Europe",452,1018367,64,14537
2022-02-16,"HR","Croatia","Europe",3410,1021777,47,14584
2022-02-17,"HR","Croatia","Europe",5795,1027572,48,14632
2022-02-18,"HR","Croatia","Europe",4461,1032033,47,14679
2022-02-19,"HR","Croatia","Europe",3599,1035632,50,14729
2022-02-20,"HR","Croatia","Europe",3525,1039157,44,14773
2022-02-21,"HR","Croatia","Europe",2055,1041212,42,14815
2022-02-22,"HR","Croatia","Europe",312,1041524,54,14869
2022-02-23,"HR","Croatia","Europe",1810,1043334,36,14905
2022-02-24,"HR","Croatia","Europe",3774,1047108,37,14942
2022-02-25,"HR","Croatia","Europe",2559,1049667,22,14964
2022-02-26,"HR","Croatia","Europe",2030,1051697,26,14990
2022-02-27,"HR","Croatia","Europe",1871,1053568,22,15012
2022-02-28,"HR","Croatia","Europe",1028,1054596,18,15030
2022-03-01,"HR","Croatia","Europe",198,1054794,39,15069
2022-03-02,"HR","Croatia","Europe",1149,1055943,32,15101
2022-03-03,"HR","Croatia","Europe",2510,1058453,21,15122
2022-03-04,"HR","Croatia","Europe",1625,1060078,23,15145
2022-03-05,"HR","Croatia","Europe",1351,1061429,27,15172
2022-03-06,"HR","Croatia","Europe",1524,1062953,22,15194
2021-12-06,"CU","Cuba","Americas",88,963090,2,8309
2021-12-07,"CU","Cuba","Americas",104,963194,1,8310
2021-12-08,"CU","Cuba","Americas",75,963269,1,8311
2021-12-09,"CU","Cuba","Americas",78,963347,0,8311
2021-12-10,"CU","Cuba","Americas",81,963428,0,8311
2021-12-11,"CU","Cuba","Americas",65,963493,0,8311
2021-12-12,"CU","Cuba","Americas",73,963566,2,8313
2021-12-13,"CU","Cuba","Americas",62,963628,0,8313
2021-12-14,"CU","Cuba","Americas",65,963693,0,8313
2021-12-15,"CU","Cuba","Americas",58,963751,0,8313
2021-12-16,"CU","Cuba","Americas",62,963813,0,8313
2021-12-17,"CU","Cuba","Americas",72,963885,0,8313
2021-12-18,"CU","Cuba","Americas",73,963958,0,8313
2021-12-19,"CU","Cuba","Americas",77,964035,1,8314
2021-12-20,"CU","Cuba","Americas",62,964097,0,8314
2021-12-21,"CU","Cuba","Americas",79,964176,1,8315
2021-12-22,"CU","Cuba","Americas",61,964237,1,8316
2021-12-23,"CU","Cuba","Americas",80,964317,1,8317
2021-12-24,"CU","Cuba","Americas",89,964406,0,8317
2021-12-25,"CU","Cuba","Americas",76,964482,0,8317
2021-12-26,"CU","Cuba","Americas",125,964607,3,8320
2021-12-27,"CU","Cuba","Americas",122,964729,0,8320
2021-12-28,"CU","Cuba","Americas",128,964857,1,8321
2021-12-29,"CU","Cuba","Americas",145,965002,0,8321
2021-12-30,"CU","Cuba","Americas",241,965243,0,8321
2021-12-31,"CU","Cuba","Americas",328,965571,1,8322
2022-01-01,"CU","Cuba","Americas",433,966004,0,8322
2022-01-02,"CU","Cuba","Americas",469,966473,1,8323
2022-01-03,"CU","Cuba","Americas",469,966942,1,8324
2022-01-04,"CU","Cuba","Americas",556,967498,0,8324
2022-01-05,"CU","Cuba","Americas",673,968171,0,8324
2022-01-06,"CU","Cuba","Americas",967,969138,0,8324
2022-01-07,"CU","Cuba","Americas",1429,970567,1,8325
2022-01-08,"CU","Cuba","Americas",1946,972513,0,8325
2022-01-09,"CU","Cuba","Americas",2174,974687,1,8326
2022-01-10,"CU","Cuba","Americas",2723,977410,2,8328
2022-01-11,"CU","Cuba","Americas",2519,979929,1,8329
2022-01-12,"CU","Cuba","Americas",2685,982614,1,8330
2022-01-13,"CU","Cuba","Americas",2788,985402,0,8330
2022-01-14,"CU","Cuba","Americas",3387,988789,1,8331
2022-01-15,"CU","Cuba","Americas",3336,992125,1,8332
2022-01-16,"CU","Cuba","Americas",3506,995631,3,8335
2022-01-17,"CU","Cuba","Americas",3562,999193,5,8340
2022-01-18,"CU","Cuba","Americas",0,999193,1,8341
2022-01-19,"CU","Cuba","Americas",6456,1005649,4,8345
2022-01-20,"CU","Cuba","Americas",2967,1008616,3,8348
2022-01-21,"CU","Cuba","Americas",3195,1011811,4,8352
2022-01-22,"CU","Cuba","Americas",3392,1015203,1,8353
2022-01-23,"CU","Cuba","Americas",3401,1018604,5,8358
2022-01-24,"CU","Cuba","Americas",3508,1022112,5,8363
2022-01-25,"CU","Cuba","Americas",3307,1025419,4,8367
2022-01-26,"CU","Cuba","Americas",2764,1028183,6,8373
2022-01-27,"CU","Cuba","Americas",2987,1031170,3,8376
2022-01-28,"CU","Cuba","Americas",2814,1033984,7,8383
2022-01-29,"CU","Cuba","Americas",2799,1036783,5,8388
2022-01-30,"CU","Cuba","Americas",3059,1039842,2,8390
2022-01-31,"CU","Cuba","Americas",0,1039842,7,8397
2022-02-01,"CU","Cuba","Americas",4948,1044790,2,8399
2022-02-02,"CU","Cuba","Americas",1610,1046400,8,8407
2022-02-03,"CU","Cuba","Americas",1460,1047860,8,8415
2022-02-04,"CU","Cuba","Americas",1546,1049406,5,8420
2022-02-05,"CU","Cuba","Americas",1434,1050840,7,8427
2022-02-06,"CU","Cuba","Americas",1380,1052220,4,8431
2022-02-07,"CU","Cuba","Americas",1340,1053560,8,8439
2022-02-08,"CU","Cuba","Americas",1349,1054909,4,8443
2022-02-09,"CU","Cuba","Americas",1018,1055927,4,8447
2022-02-10,"CU","Cuba","Americas",0,1055927,3,8450
2022-02-11,"CU","Cuba","Americas",1870,1057797,4,8454
2022-02-12,"CU","Cuba","Americas",1149,1058946,6,8460
2022-02-13,"CU","Cuba","Americas",888,1059834,7,8467
2022-02-14,"CU","Cuba","Americas",898,1060732,5,8472
2022-02-15,"CU","Cuba","Americas",792,1061524,4,8476
2022-02-16,"CU","Cuba","Americas",630,1062154,0,8476
2022-02-17,"CU","Cuba","Americas",594,1062748,1,8477
2022-02-18,"CU","Cuba","Americas",733,1063481,5,8482
2022-02-19,"CU","Cuba","Americas",647,1064128,2,8484
2022-02-20,"CU","Cuba","Americas",629,1064757,2,8486
2022-02-21,"CU","Cuba","Americas",628,1065385,1,8487
2022-02-22,"CU","Cuba","Americas",562,1065947,4,8491
2022-02-23,"CU","Cuba","Americas",467,1066414,0,8491
2022-02-24,"CU","Cuba","Americas",513,1066927,3,8494
2022-02-25,"CU","Cuba","Americas",595,1067522,0,8494
2022-02-26,"CU","Cuba","Americas",626,1068148,0,8494
2022-02-27,"CU","Cuba","Americas",609,1068757,0,8494
2022-02-28,"CU","Cuba","Americas",630,1069387,0,8494
2022-03-01,"CU","Cuba","Americas",475,1069862,0,8494
2022-03-02,"CU","Cuba","Americas",396,1070258,1,8495
2022-03-03,"CU","Cuba","Americas",472,1070730,1,8496
2022-03-04,"CU","Cuba","Americas",596,1071326,2,8498
2022-03-05,"CU","Cuba","Americas",638,1071964,0,8498
2022-03-06,"CU","Cuba","Americas",510,1072474,1,8499
2021-12-06,"CW","Curaçao","Americas",0,17440,0,179
2021-12-07,"CW","Curaçao","Americas",45,17485,0,179
2021-12-08,"CW","Curaçao","Americas",2,17487,1,180
2021-12-09,"CW","Curaçao","Americas",15,17502,0,180
2021-12-10,"CW","Curaçao","Americas",15,17517,0,180
2021-12-11,"CW","Curaçao","Americas",23,17540,0,180
